"idOrganizacion";"idActividad";"level_2";"level_3";"level_4";"level_5";"level_6";"level_7";"level_8";"level_9";"level_10";"level_11"
"60";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos y lodos";"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno";"Metales: Niquel (Ni)";"Lodos";"<p>0,5 mg/l - 5 mg/l</p>";"<p>PEE/LAB-PSI-78</p>";"<p>EPA 1311- EPA 3050B (Modificado)/ Standard Methods Ed.23, 2017. 3111B; 3030B;3030 D&nbsp;</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos y lodos";"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno";"Metales: Plata (Ag)";"Lodos";"<p>0,5 mg/l - 10 mg/l</p>";"<p>PEE/LAB-PSI-78</p>";"<p>EPA 1311- EPA 3050B (modificado)/ Standard Methods Ed.23, 2017. 3111B;3030 D&nbsp;</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos y lodos";"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno";"Metales: Plomo (Pb)";"Lodos";"<p>1 mg/l - 10 mg/l</p>";"<p>PEE/LAB-PSI-78</p>";"<p>EPA 1311- EPA 3050B (modificado)/ Standard Methods Ed.23, 2017. 3111B;3030 D&nbsp;</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales: Cadmio (Cd)";"Agua Natural y Potable";"<p>0,7 ug/l - 10 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113 B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales: Cromo (Cr)";"Agua Natural y Potable";"<p>10 ug/l - 200 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales totales: Cobre (Cu)";"Agua Natural y Potable";"<p>5 ug/l - 1000 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales: Niquel (Ni)";"Agua Natural y Potable";"<p>20 ug/l - 100 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales: Plata (Ag)";"Agua Natural Agua Residual";"<p>1 ug/l - 100 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Absorción Atómica (AAS) Horno de Grafito";"Metales: Plomo (Pb)";"Agua Natural y Potable";"<p>10 ug/l - 200 ug/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría Absorción Atómica-Óxido Nitroso-Acetileno";"Metales: Aluminio (Al)";"Agua Natural Agua Residual";"<p>1 mg/l - 50 mg/l</p>";"<p>PEE/LAB-PSI-37</p>";"<p>Standard Methods Ed.23, 2017. 3113 B</p>";NULL
"60";"12";NULL;"En laboratorio";"Análisis microbiológicos en aguas";"Fermentación de tubos múltiples";"Coliformes totales y E.coli";"Agua Natural Agua Residual";"<p>&gt;1.8 NMP/100ml</p>";"<p>PEE/LAB-PSI-80</p>";"<p>Método Fluorocult / Standard Methods Ed.23, 2017. 9221F</p><p><br></p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Aluminio (Al)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(10 a 125000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Antimonio (Sb)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5&nbsp;a &nbsp;12500) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Arsénico (As)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5&nbsp;a&nbsp;12500) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Bario (Ba)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(1,0 a 25000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Berilio";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5 a 12500) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Bismuto";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(1,0 a 25000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Boro";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(10 a 125000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Cadmio (Cd)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Calcio (Ca)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(50 a 150000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p>Cerio <span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p><p><br></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Cesio (Cs)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Cobalto (Co)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Cobre (Cu)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(1,0 a 25000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Cromo (Cr)";"Agua residual ,Agua natural ,Agua de Consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Disprosio (Dy)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Erbio (Er)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p>Escandio</p><p><br></p><p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Estaño (Sn)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><br></p><p><span style=""color: rgb(32, 36, 41);"">(1 a 25000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Estroncio";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5 a 12500) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales:Europio (Eu)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Fósforo";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(50 a 150000) ug/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales:Gadolinio (Gd)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Galio (0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Germanio (Ge)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><br></p><p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Hafnio (Hf)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(1 a 25000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Hierro (Fe)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(50 a 150000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Holmio (0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Aguas naturales,Agua consumo,Lixiviados";"<p>Indio <span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Iridio (Ir)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5 a 12500) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Itrio (0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Lantano (0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Litio (Li)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Lutenio (Lu)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Magnesio (Mg)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><br></p><p>(50 a 150<span style=""color: rgb(32, 36, 41);"">000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Manganeso (Mn)";"Agua residual ,Agua natural ,Agua de Consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,5 a 12500) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Mercurio (Hg)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><br></p><p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Molibdeno (Mo)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Neodimio (0,1 a 10000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">Niobio &nbsp;(0,1 a 10000) µg/L</span></p><p>  </p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Niquel (Ni)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(1,0 a 25000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Oro (Au)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><span style=""color: rgb(32, 36, 41);"">(10 a 125000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
"264";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"Metales: Osmio (Os)";"Agua residual ,Agua natural ,Agua consumo,Lixiviados";"<p><br></p><p><span style=""color: rgb(32, 36, 41);"">(1 a 25000) µg/L</span></p>";"<p>AAA-PE-A041</p>";"<p>EPA 6020B. Rev 2 julio 2014</p>";NULL
